GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G18330,0.00403557560500443,AT4G18330,4,1,protein_coding,na
AT4G31040,0.00403555994510994,AT4G31040,4,-1,protein_coding,na
AT2G45700,0.00403510276234428,AT2G45700,2,-1,protein_coding,na
AT1G15670,0.00403405320352842,AT1G15670,1,1,protein_coding,na
AT5G39870,0.00403239476135668,AT5G39870,5,-1,protein_coding,na
AT1G51820,0.00403221584841562,AT1G51820,1,-1,protein_coding,na
AT1G50920,0.00402678819335586,AT1G50920,1,1,protein_coding,na
AT2G29360,0.00402573504254022,SDR,2,1,protein_coding,na
AT2G05120,0.00402505978322091,AT2G05120,2,-1,protein_coding,na
AT2G32780,0.00402219421166299,UBP1,2,-1,protein_coding,na
AT3G20110,0.00401887535443208,CYP705A20,3,1,protein_coding,na
AT4G33700,0.00401595102426295,CBSDUF6,4,-1,protein_coding,na
AT1G10310,0.00401349150168776,AT1G10310,1,-1,protein_coding,na
AT1G66930,0.00401303151977204,LRK10L-2.7,1,1,protein_coding,na
AT3G32940,0.00401233175573315,AT3G32940,3,-1,protein_coding,na
AT2G45510,0.00401216265337164,CYP704A2,2,1,protein_coding,na
AT4G29400,0.00400918289890597,AT4G29400,4,1,protein_coding,na
AT1G18835,0.00400845751677133,MIF3,1,-1,protein_coding,na
AT3G28050,0.00400567164531226,AT3G28050,3,1,protein_coding,na
AT5G11620,0.0040046957436071,AT5G11620,5,-1,protein_coding,na
AT4G35870,0.00400163613548519,GFS10,4,1,protein_coding,na
AT5G20380,0.00400102037680939,PHT4;5,5,-1,protein_coding,na
AT4G31840,0.00400057111822716,ENODL15,4,1,protein_coding,na
AT2G03480,0.00400038759638121,QUL2,2,1,protein_coding,na
AT2G43235,0.00399972067644155,AT2G43235,2,-1,protein_coding,na
AT2G06510,0.00399908254995622,RPA1A,2,1,protein_coding,na
AT5G10750,0.00399840908669717,AT5G10750,5,1,protein_coding,na
AT5G05110,0.00399813673533489,CYS7,5,-1,protein_coding,na
AT4G02900,0.00399470872152993,AT4G02900,4,1,protein_coding,na
AT2G04675,0.00399225692435859,AT2G04675,2,-1,protein_coding,na
AT5G08600,0.00399120946314812,AT5G08600,5,1,protein_coding,na
AT2G29460,0.00398966709536978,GSTU4,2,-1,protein_coding,na
AT2G30160,0.00398931093183057,AT2G30160,2,1,protein_coding,na
AT4G24190,0.00398607574376172,HSP90-7,4,-1,protein_coding,na
AT3G01820,0.00398589123919168,AT3G01820,3,-1,protein_coding,na
AT2G38710,0.00398560096848244,AT2G38710,2,-1,protein_coding,na
AT3G24300,0.00398520390818498,AMT1-3,3,-1,protein_coding,na
AT2G01270,0.00398110269484428,QSOX2,2,1,protein_coding,na
AT3G45660,0.00397885239558585,AT3G45660,3,1,protein_coding,na
AT4G28703,0.00397603544653398,AT4G28703,4,1,protein_coding,na
AT4G24490,0.0039747244677441,RGTA1,4,-1,protein_coding,na
AT2G19080,0.00397464961436906,MTX1,2,1,protein_coding,na
AT3G26780,0.0039699261088345,AT3G26780,3,1,protein_coding,na
AT4G17430,0.00396880242317854,OFUT30,4,-1,protein_coding,na
AT2G01470,0.00396636019979242,STL2P,2,-1,protein_coding,na
AT3G05100,0.00396596516176257,AT3G05100,3,1,protein_coding,na
AT2G05350,0.00396417762091084,AT2G05350,2,1,protein_coding,na
AT1G60050,0.00396383337444989,AT1G60050,1,-1,protein_coding,na
AT3G07970,0.00396353996920842,QRT2,3,1,protein_coding,na
AT1G78590,0.00396117933704689,NADK3,1,1,protein_coding,na
AT1G04950,0.00396098532777951,TAF6,1,-1,protein_coding,na
AT3G03220,0.00396030382762849,EXPA13,3,-1,protein_coding,na
AT2G30500,0.00395886766391632,NET4B,2,-1,protein_coding,na
AT2G01870,0.0039570549096337,AT2G01870,2,-1,protein_coding,na
AT3G02610,0.00395525582509219,AT3G02610,3,1,protein_coding,na
AT3G60980,0.00395247202879477,AT3G60980,3,-1,protein_coding,na
AT2G15960,0.00395239990544582,AT2G15960,2,1,protein_coding,na
AT2G02540,0.00395193040527631,ZHD3,2,1,transcription_factor,ZF-HD
AT1G25480,0.00395081248749929,ALMT4,1,1,protein_coding,na
AT1G23800,0.0039497340534288,ALDH2B7,1,-1,protein_coding,na
AT3G17330,0.00394621818644386,ECT6,3,-1,protein_coding,na
AT4G00290,0.00394347123607731,MSL1,4,-1,protein_coding,na
AT4G22670,0.00394168037297334,AtHip1,4,1,protein_coding,na
AT1G69980,0.00394166463324755,AT1G69980,1,-1,protein_coding,na
AT1G04100,0.00394157870055607,IAA10,1,1,protein_coding,na
AT1G09620,0.00394123284508242,AT1G09620,1,-1,protein_coding,na
AT1G53490,0.00394084861898827,HEI10,1,1,protein_coding,na
AT5G24130,0.0039405607286343,AT5G24130,5,1,protein_coding,na
AT1G23450,0.00393747107204223,AT1G23450,1,1,protein_coding,na
AT1G16515,0.00393671221709718,AT1G16515,1,-1,protein_coding,na
AT3G11930,0.00393541402042718,AT3G11930,3,1,protein_coding,na
AT5G27520,0.00393291100541193,PNC2,5,-1,protein_coding,na
AT1G52950,0.00393109977583634,AT1G52950,1,1,protein_coding,na
AT1G50830,0.00393038509853627,AT1G50830,1,-1,protein_coding,na
AT5G10480,0.00392889592360716,PAS2,5,-1,protein_coding,na
AT5G06860,0.00392881132402851,PGIP1,5,1,protein_coding,na
AT4G27760,0.00392778951339726,FEY,4,1,protein_coding,na
AT5G05130,0.00392768894215362,AT5G05130,5,1,protein_coding,na
AT1G19980,0.00392677917957827,AT1G19980,1,1,protein_coding,na
AT3G48680,0.0039253595325377,GAMMACAL2,3,1,protein_coding,na
AT1G27190,0.00392413921140292,AT1G27190,1,-1,protein_coding,na
AT3G23370,0.0039240580985539,AT3G23370,3,1,protein_coding,na
AT2G17760,0.00392348871107047,APF1,2,1,protein_coding,na
AT4G09570,0.00392286150007756,CPK4,4,1,protein_coding,na
AT3G25150,0.0039213424468374,AT3G25150,3,-1,protein_coding,na
AT3G53340,0.0039124017924243,NFYB10,3,-1,transcription_factor,CCAAT-HAP3
AT2G41150,0.0039123755240249,AT2G41150,2,1,protein_coding,na
AT1G10960,0.00391211063646138,FD1,1,1,protein_coding,na
AT4G08700,0.00391197652547289,PUP13,4,-1,protein_coding,na
AT5G09540,0.00391167567810508,AT5G09540,5,-1,protein_coding,na
AT2G18860,0.00391148231040295,AT2G18860,2,1,protein_coding,na
AT3G24590,0.00391130397496994,PLSP1,3,1,protein_coding,na
AT3G23960,0.00391114273817802,AT3G23960,3,1,protein_coding,na
AT1G28815,0.00391049421287481,AT1G28815,1,1,protein_coding,na
AT4G32510,0.00390954139336649,AT4G32510,4,-1,protein_coding,na
AT1G51913,0.003908447044307,AT1G51913,1,1,protein_coding,na
AT4G24600,0.00390774324221436,AT4G24600,4,1,protein_coding,na
AT3G10080,0.00390697774902143,AT3G10080,3,-1,protein_coding,na
AT2G31955,0.00390610248249731,CNX2,2,-1,protein_coding,na
AT5G22890,0.00390523239251759,STOP2,5,-1,transcription_factor,C2H2
AT2G24530,0.00390157619937789,AT2G24530,2,1,protein_coding,na
AT1G67880,0.00390070525620981,AT1G67880,1,-1,protein_coding,na
AT1G21540,0.00389977082994554,AEE9,1,-1,protein_coding,na
AT1G62240,0.00389954094230577,AT1G62240,1,1,protein_coding,na
AT1G69750,0.00389791112566604,COX19-2,1,1,protein_coding,na
AT4G16765,0.0038928976168733,AT4G16765,4,-1,protein_coding,na
AT2G44770,0.00389248315542999,AT2G44770,2,1,protein_coding,na
AT2G23380,0.00389164685215928,CLF,2,1,protein_coding,na
AT5G25770,0.00388857497153449,AT5G25770,5,-1,protein_coding,na
AT3G04220,0.00388847534203862,AT3G04220,3,-1,protein_coding,na
AT5G27610,0.00388785526544384,ALY1,5,1,protein_coding,na
AT5G03880,0.0038844899094845,AT5G03880,5,-1,protein_coding,na
AT3G07760,0.00388357971144915,AT3G07760,3,1,protein_coding,na
AT5G26610,0.00388283758330462,AT5G26610,5,1,transcription_factor,C2H2
AT3G14330,0.0038822371438576,PCMP-H57,3,-1,protein_coding,na
AT2G45170,0.00388192031375169,ATG8E,2,1,protein_coding,na
AT1G59720,0.00388183700246638,PCMP-H51,1,-1,protein_coding,na
AT1G23640,0.00387838049729675,AT1G23640,1,-1,protein_coding,na
AT3G09970,0.00387749926837248,AT3G09970,3,1,protein_coding,na
AT1G78680,0.00387703891733554,GGH2,1,1,protein_coding,na
AT4G32050,0.00387526036346341,AT4G32050,4,1,protein_coding,na
AT1G22850,0.00387287185159662,AT1G22850,1,-1,protein_coding,na
AT3G19520,0.00387153261132315,AT3G19520,3,1,protein_coding,na
AT4G25820,0.0038702249953069,XTH14,4,1,protein_coding,na
AT4G37530,0.00386987169649204,PER51,4,1,protein_coding,na
AT3G16250,0.00386965351538404,PNSB3,3,-1,protein_coding,na
AT5G25580,0.00386919485624328,AT5G25580,5,1,protein_coding,na
AT1G16750,0.00386898186924928,AT1G16750,1,-1,protein_coding,na
AT4G10130,0.00386846739132234,AT4G10130,4,-1,protein_coding,na
AT2G23390,0.00386727704584644,AT2G23390,2,-1,protein_coding,na
AT2G14440,0.00386630578446496,AT2G14440,2,1,protein_coding,na
AT2G40940,0.00386630156610573,ERS1,2,-1,protein_coding,na
AT5G37420,0.00386617258567039,AT5G37420,5,1,transcription_factor,MADS
AT3G01510,0.00386476158904824,LSF1,3,-1,protein_coding,na
AT1G28220,0.00386452675060044,PUP3,1,-1,protein_coding,na
AT2G23980,0.00386439503092026,ATCNGC6,2,-1,protein_coding,na
AT3G27570,0.00386302814232055,AT3G27570,3,-1,protein_coding,na
AT1G54840,0.00386124832887197,IDM2,1,-1,protein_coding,na
AT5G19350,0.00386115172304962,RBP47B',5,1,protein_coding,na
AT2G04880,0.0038610607800093,WRKY1,2,1,transcription_factor,WRKY
AT4G13590,0.0038574790680047,PAM71-HL,4,-1,protein_coding,na
AT1G16640,0.00385707552492733,AT1G16640,1,1,protein_coding,na
AT1G78370,0.00385679077651143,GSTU20,1,-1,protein_coding,na
AT4G21926,0.00385604570786288,AT4G21926,4,-1,protein_coding,na
AT5G11990,0.00385185305943233,AT5G11990,5,-1,protein_coding,na
AT5G02850,0.00385055608701992,MED4,5,1,protein_coding,na
AT3G29638,0.00384975584795422,AT3G29638,3,1,protein_coding,na
AT1G15200,0.00384953093445118,AT1G15200,1,-1,protein_coding,na
AT3G61800,0.00384887180853042,AT3G61800,3,-1,protein_coding,na
AT4G33660,0.00384628515322177,AT4G33660,4,-1,protein_coding,na
AT3G45900,0.00384567021577263,AT3G45900,3,-1,protein_coding,na
AT1G77580,0.00384451332499031,FPP1,1,-1,protein_coding,na
AT4G00305,0.00384333189638171,AT4G00305,4,1,transcription_factor,C3H
AT2G35350,0.00384136268686375,PLL1,2,-1,protein_coding,na
AT4G23840,0.0038411005726231,AT4G23840,4,1,protein_coding,na
AT2G41110,0.00383951792360938,CAM2,2,1,protein_coding,na
AT2G40970,0.00383911851301977,MYBC1,2,-1,transcription_factor,G2-like
AT1G04040,0.00383903364906599,AT1G04040,1,-1,protein_coding,na
AT4G15430,0.00383852841023074,AT4G15430,4,1,protein_coding,na
AT5G08139,0.00383805787021471,AT5G08139,5,1,transcription_factor,C3H
AT4G15380,0.00383693665772876,CYP705A4,4,1,protein_coding,na
AT2G35100,0.00383612759877086,ARAD1,2,-1,protein_coding,na
AT5G40420,0.00383597727465771,OLEO2,5,-1,protein_coding,na
AT2G42390,0.00383341487868278,AT2G42390,2,-1,protein_coding,na
AT2G02020,0.00383309751829274,NPF8.4,2,1,protein_coding,na
AT2G27790,0.00383299168955309,AT2G27790,2,-1,protein_coding,na
AT1G78410,0.00383171990293546,VQ10,1,1,protein_coding,na
AT5G09680,0.00383099099191274,RLF,5,-1,protein_coding,na
AT4G15870,0.00383003196465421,TPS01,4,-1,protein_coding,na
AT2G45920,0.00382878767731197,PUB37,2,1,protein_coding,na
AT4G18650,0.00382695051916032,DOGL4,4,-1,protein_coding,na
AT4G32750,0.00382669216970227,AT4G32750,4,-1,protein_coding,na
AT2G48150,0.00382613334875195,GPX4,2,-1,protein_coding,na
AT4G35630,0.00382190655151117,PSAT1,4,1,protein_coding,na
AT4G01575,0.00382161758133533,AT4G01575,4,-1,protein_coding,na
AT5G09805,0.0038209751666233,IDL3,5,1,protein_coding,na
AT3G16550,0.0038198318416491,DEGP12,3,-1,protein_coding,na
AT5G14210,0.0038182316927951,AT5G14210,5,-1,protein_coding,na
AT3G29770,0.00381808884734786,MES11,3,1,protein_coding,na
AT1G71940,0.00381770733865291,AT1G71940,1,1,protein_coding,na
AT4G15460,0.00381747730856138,AT4G15460,4,-1,protein_coding,na
AT1G79720,0.00381735795887597,AT1G79720,1,-1,protein_coding,na
AT4G15320,0.00381724256147694,ATCSLB06,4,-1,protein_coding,na
AT1G54850,0.00381666454836568,ACD22.3,1,1,protein_coding,na
AT1G72540,0.00381627175668207,AT1G72540,1,-1,protein_coding,na
AT4G29120,0.00381493902888704,AT4G29120,4,1,protein_coding,na
AT1G73710,0.0038141298936197,AT1G73710,1,1,protein_coding,na
AT1G19500,0.00381317796187398,AT1G19500,1,-1,protein_coding,na
AT3G47380,0.00381271052972938,PMEI11,3,1,protein_coding,na
AT4G32270,0.00381187693454642,AT4G32270,4,-1,protein_coding,na
AT1G79550,0.003811379423649,PGK3,1,-1,protein_coding,na
AT5G11410,0.00381061723995556,AT5G11410,5,-1,protein_coding,na
AT2G19330,0.00381036613196086,PIRL6,2,1,protein_coding,na
AT5G03450,0.00380879561205365,AT5G03450,5,-1,protein_coding,na
AT5G27770,0.00380817585285043,RPL22C,5,1,protein_coding,na
AT1G52040,0.00380617764261674,MBP1,1,-1,protein_coding,na
AT2G25530,0.00380408314199869,AT2G25530,2,1,protein_coding,na
AT2G36330,0.00380296151594989,AT2G36330,2,1,protein_coding,na
AT1G61180,0.00380270446306439,AT1G61180,1,1,protein_coding,na
AT4G37490,0.00380075877866626,CYCB1-1,4,-1,transcription_factor,TCP
AT5G18720,0.00380051401795848,AT5G18720,5,1,protein_coding,na
AT4G10080,0.00379967326557936,AT4G10080,4,-1,protein_coding,na
AT1G25230,0.00379934362482376,AT1G25230,1,-1,protein_coding,na
AT4G22150,0.00379789945469798,PUX3,4,-1,protein_coding,na
AT3G61190,0.00379766481466147,BAP1,3,-1,protein_coding,na
AT4G17565,0.00379593604416699,AT4G17565,4,-1,protein_coding,na
AT5G07950,0.00379536694594831,AT5G07950,5,-1,protein_coding,na
AT1G07680,0.00379420391013202,AT1G07680,1,1,protein_coding,na
AT1G55360,0.00379412367894754,AT1G55360,1,-1,protein_coding,na
AT2G20142,0.00379239420850838,AT2G20142,2,1,protein_coding,na
AT1G66760,0.00379225829437837,DTX9,1,1,protein_coding,na
AT1G70330,0.0037908851617656,ENT1,1,1,protein_coding,na
AT1G04770,0.00379088115417881,AT1G04770,1,-1,protein_coding,na
AT3G09880,0.00379021391678281,B'BETA,3,1,protein_coding,na
AT3G60880,0.00378957477877952,DHDPS1,3,1,protein_coding,na
AT1G01410,0.00378897663348084,APUM22,1,1,protein_coding,na
AT4G28150,0.00378861288679917,AT4G28150,4,-1,protein_coding,na
AT3G16710,0.0037885881223407,AT3G16710,3,1,protein_coding,na
AT1G27760,0.00378797699195143,SAT32,1,1,protein_coding,na
AT2G14500,0.003787077119916,AT2G14500,2,1,protein_coding,na
AT3G63480,0.00378593422560315,AT3G63480,3,-1,protein_coding,na
AT1G16340,0.00378588117061454,ATKDSA2,1,-1,protein_coding,na
AT1G51450,0.00378453673882815,TRO,1,1,protein_coding,na
AT1G31940,0.00378442883114957,AT1G31940,1,-1,protein_coding,na
AT3G60960,0.00378273709996291,AT3G60960,3,1,protein_coding,na
AT1G69430,0.00378216176128575,AT1G69430,1,1,protein_coding,na
AT5G16420,0.00378198949358989,AT5G16420,5,1,protein_coding,na
AT5G05470,0.0037817133265278,EIF2A,5,1,protein_coding,na
AT1G66400,0.00378164813224352,CML23,1,-1,protein_coding,na
AT5G13020,0.0037812104317982,EML3,5,-1,protein_coding,na
AT3G24750,0.00378068059864186,AT3G24750,3,1,protein_coding,na
AT5G18950,0.00377906202187931,AT5G18950,5,-1,protein_coding,na
AT3G25480,0.0037787383825793,STR4A,3,-1,protein_coding,na
AT3G01210,0.00377732770733171,AT3G01210,3,1,protein_coding,na
AT3G13640,0.00377617902207884,ABCE1,3,-1,protein_coding,na
AT1G76065,0.00377608860027276,AT1G76065,1,-1,protein_coding,na
AT1G56040,0.00377550288192991,PUB58,1,-1,protein_coding,na
AT3G49520,0.0037747495960972,AT3G49520,3,1,protein_coding,na
AT3G22070,0.00377418907193832,AT3G22070,3,-1,protein_coding,na
AT3G14075,0.00377404546248351,AT3G14075,3,-1,protein_coding,na
AT3G20000,0.00377262178734806,TOM40-1,3,1,protein_coding,na
AT2G23210,0.00377245717146415,AT2G23210,2,-1,protein_coding,na
AT2G21235,0.00377236450853249,AT2G21235,2,-1,transcription_factor,bZIP
AT3G14870,0.00377167760359561,AT3G14870,3,1,protein_coding,na
AT2G23950,0.00377135331681913,AT2G23950,2,-1,protein_coding,na
AT3G58800,0.00377004087837187,AT3G58800,3,1,protein_coding,na
AT4G24805,0.00376799176099909,AT4G24805,4,1,protein_coding,na
AT3G18460,0.00376771338060337,PCR4,3,-1,protein_coding,na
AT1G63170,0.00376770689909963,AT1G63170,1,1,protein_coding,na
AT3G50990,0.00376334992265765,PER36,3,1,protein_coding,na
AT4G37409,0.00375850939239777,AT4G37409,4,-1,protein_coding,na
AT4G01320,0.00375706881596961,FACE1,4,1,protein_coding,na
AT2G37930,0.00375473354767467,AT2G37930,2,1,protein_coding,na
AT4G00550,0.00375435086185505,DGD2,4,-1,protein_coding,na
AT3G62180,0.00375253040470491,AT3G62180,3,-1,protein_coding,na
AT4G16000,0.0037519133639667,AT4G16000,4,-1,protein_coding,na
AT3G27200,0.00374852325582488,AT3G27200,3,-1,protein_coding,na
AT2G40100,0.00374316480478549,LHCB4.3,2,1,protein_coding,na
AT4G26250,0.00374258720312188,GOLS6,4,1,protein_coding,na
AT5G06780,0.00374136687129414,AT5G06780,5,-1,protein_coding,na
AT1G55670,0.00373954782946316,PSAG,1,-1,protein_coding,na
AT2G46320,0.00373925967525522,AT2G46320,2,1,protein_coding,na
AT5G40570,0.00373925686937476,AT5G40570,5,1,protein_coding,na
AT3G55100,0.00373883778273102,ABCG17,3,-1,protein_coding,na
AT5G24180,0.00373876349771679,AT5G24180,5,1,protein_coding,na
AT2G47420,0.00373848968475867,DIM1A,2,1,protein_coding,na
AT5G01980,0.00373770427743135,AT5G01980,5,1,transcription_factor,C3H
AT4G38040,0.00373730967516025,AT4G38040,4,1,protein_coding,na
AT1G70610,0.00373689839746199,ABCB26,1,1,protein_coding,na
AT2G26970,0.00373680321922055,AT2G26970,2,-1,protein_coding,na
AT3G55550,0.00373344576577994,LECRKS4,3,-1,protein_coding,na
AT3G55360,0.00373202224707647,ECR,3,-1,protein_coding,na
AT5G11730,0.00373145901770658,AT5G11730,5,1,protein_coding,na
AT3G57260,0.00373141415491868,BGL2,3,-1,protein_coding,na
AT3G47060,0.00373120750140873,FTSH7,3,1,protein_coding,na
AT3G52600,0.00373024691602494,CWINV2,3,-1,protein_coding,na
AT4G16530,0.00372696868987345,AT4G16530,4,1,protein_coding,na
AT2G27220,0.00372663881880718,BLH5,2,-1,transcription_factor,Homeobox
AT3G58600,0.00372521648150429,AT3G58600,3,-1,protein_coding,na
AT2G42240,0.00372302554928039,AT2G42240,2,1,protein_coding,na
AT4G21500,0.00372297282359422,AT4G21500,4,-1,protein_coding,na
AT2G16190,0.00372272430554923,AT2G16190,2,-1,protein_coding,na
AT1G16870,0.00372251821410007,AT1G16870,1,-1,protein_coding,na
AT5G10130,0.00372005899457825,DFC,5,-1,protein_coding,na
AT3G51060,0.00371870216739301,SRS1,3,1,transcription_factor,C2H2
AT5G24020,0.00371824279200441,MIND1,5,1,protein_coding,na
AT5G02470,0.00371817101834026,DPA,5,-1,transcription_factor,E2F-DP
AT1G67090,0.00371684218648683,RBCS-1A,1,-1,protein_coding,na
AT5G34850,0.00371639866942915,PAP26,5,-1,protein_coding,na
AT2G01290,0.00371525614720488,RPI2,2,-1,protein_coding,na
AT5G22555,0.00371391947217278,AT5G22555,5,1,protein_coding,na
AT1G73110,0.00371240812302039,AT1G73110,1,-1,protein_coding,na
AT4G21350,0.0037118397778244,PUB8,4,-1,protein_coding,na
AT4G24390,0.00371177393135347,FBX14,4,-1,protein_coding,na
AT2G39460,0.00371164927331219,RPL23AA,2,1,protein_coding,na
AT1G04410,0.00371125001167351,MDH1,1,-1,protein_coding,na
AT4G27080,0.00371063464403695,ATPDIL5-4,4,1,protein_coding,na
AT3G63000,0.00370901844004566,NPL41,3,1,protein_coding,na
AT1G68080,0.00370798423423711,AT1G68080,1,1,protein_coding,na
AT1G15340,0.00370797948703945,MBD10,1,-1,protein_coding,na
AT4G10750,0.00370637651997243,AT4G10750,4,1,protein_coding,na
AT4G04640,0.00370603355077352,ATPC1,4,-1,protein_coding,na
AT2G22200,0.00370520082862891,ERF056,2,-1,transcription_factor,AP2-EREBP
AT3G28670,0.00370491534472026,AT3G28670,3,1,protein_coding,na
AT3G52780,0.0037048754068914,PAP20,3,-1,protein_coding,na
AT5G16580,0.0037039765364444,BGLU2,5,-1,protein_coding,na
AT4G37660,0.00370286283104187,AT4G37660,4,1,protein_coding,na
AT3G12560,0.00370139901588036,TRP3,3,-1,transcription_factor,MYB-related
AT1G49820,0.00370093660123614,MTK,1,1,protein_coding,na
AT3G03770,0.00370047091869636,AT3G03770,3,-1,protein_coding,na
AT2G29430,0.00369963247692964,AT2G29430,2,1,protein_coding,na
AT2G43340,0.00369909320232758,AT2G43340,2,1,protein_coding,na
AT5G26790,0.00369846462604258,AT5G26790,5,1,protein_coding,na
AT1G32340,0.00369825076256448,NHL8,1,-1,protein_coding,na
AT5G22800,0.00369784410645667,EMB86,5,-1,protein_coding,na
AT4G05030,0.00369752988015877,AT4G05030,4,-1,protein_coding,na
AT1G45191,0.00369712885635494,BGLU1,1,1,protein_coding,na
AT5G08670,0.0036970105053985,AT5G08670,5,-1,protein_coding,na
AT1G10670,0.00369555911472078,ACLA-1,1,1,protein_coding,na
AT3G10150,0.00369545156768078,ATPAP16,3,-1,protein_coding,na
AT5G37260,0.00369543477285487,RVE2,5,-1,transcription_factor,MYB-related
AT2G23420,0.00369534091215998,NAPRT2,2,1,protein_coding,na
AT1G31120,0.00369426908805315,POT10,1,-1,protein_coding,na
AT4G03430,0.00369335180360308,STA1,4,-1,protein_coding,na
AT2G43880,0.00369300512869009,AT2G43880,2,1,protein_coding,na
AT3G56130,0.00369034404633635,AT3G56130,3,1,protein_coding,na
AT3G13350,0.00368948902518215,HMGB10,3,-1,transcription_factor,ARID
AT3G53230,0.00368923248472886,CDC48D,3,1,protein_coding,na
AT1G16930,0.00368920711326912,AT1G16930,1,1,protein_coding,na
AT5G43790,0.00368867673511552,PCMP-E30,5,-1,protein_coding,na
AT3G50710,0.0036860483067224,AT3G50710,3,-1,protein_coding,na
AT4G23430,0.00368561877693104,TIC32,4,1,protein_coding,na
AT4G30810,0.00368515458598153,SCPL29,4,1,protein_coding,na
AT1G74950,0.00368511585050384,TIFY10B,1,-1,protein_coding,na
AT3G16810,0.00368336288732024,APUM24,3,-1,protein_coding,na
AT2G35070,0.00368324966605708,AT2G35070,2,1,protein_coding,na
AT1G44191,0.0036813825413374,AT1G44191,1,-1,protein_coding,na
AT3G27890,0.00368004968680201,NQR,3,-1,protein_coding,na
AT1G31720,0.00367976344439385,AT1G31720,1,1,protein_coding,na
AT1G49970,0.00367803034868196,CLPR1,1,-1,protein_coding,na
