GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G04030,0.00115051783734607,ATOFP9,4,-1,protein_coding,na
AT2G27035,0.0011503124130232,ENODL20,2,1,protein_coding,na
AT5G06930,0.00114985591130695,AT5G06930,5,1,protein_coding,na
AT2G33620,0.00114976430540404,AHL10,2,1,protein_coding,na
AT4G33840,0.00114964331279441,AT4G33840,4,-1,protein_coding,na
AT1G77330,0.00114942956792781,AT1G77330,1,-1,protein_coding,na
AT2G18150,0.00114942311404461,PER15,2,-1,protein_coding,na
AT4G14970,0.00114939229032988,AT4G14970,4,1,protein_coding,na
AT2G07360,0.00114893089348956,AT2G07360,2,-1,protein_coding,na
AT4G07825,0.00114882781261428,AT4G07825,4,1,protein_coding,na
AT1G56670,0.00114877809098197,LIP4,1,1,protein_coding,na
AT5G18170,0.00114864199359272,GDH1,5,1,protein_coding,na
AT3G44170,0.00114852348302019,AT3G44170,3,1,protein_coding,na
AT2G06210,0.00114842056520582,ELF8,2,-1,nontranslating_CDS,na
AT3G57090,0.00114826472185072,FIS1A,3,1,protein_coding,na
AT4G16165,0.00114812763169296,AT4G16165,4,1,protein_coding,na
AT5G41380,0.00114800983146912,AT5G41380,5,-1,protein_coding,na
AT1G70480,0.00114747529517056,AT1G70480,1,1,protein_coding,na
AT5G04740,0.001147424471604,ACR12,5,-1,protein_coding,na
AT1G77470,0.00114739697649458,RFC5,1,-1,protein_coding,na
AT5G43230,0.00114734856224814,AT5G43230,5,1,protein_coding,na
AT2G43465,0.00114733353679793,AT2G43465,2,-1,protein_coding,na
AT3G49320,0.00114685443516425,AT3G49320,3,-1,protein_coding,na
AT2G32860,0.00114677597639934,BGLU33,2,1,protein_coding,na
AT4G02090,0.0011467160810168,AT4G02090,4,1,protein_coding,na
AT2G16200,0.00114655817481955,AT2G16200,2,1,protein_coding,na
AT4G33220,0.00114601809861981,PME44,4,1,protein_coding,na
AT1G58330,0.0011454251231721,ZW2,1,1,protein_coding,na
AT2G19290,0.0011453353814822,AT2G19290,2,-1,protein_coding,na
AT2G01080,0.00114521966970165,AT2G01080,2,1,protein_coding,na
AT3G14980,0.00114511959873113,IDM1,3,-1,transcription_factor,PHD
AT5G35090,0.00114504980180147,AT5G35090,5,1,protein_coding,na
AT4G22990,0.00114471693482436,AT4G22990,4,-1,protein_coding,na
AT4G04957,0.00114443787059446,AT4G04957,4,-1,protein_coding,na
AT1G13060,0.00114438666245365,PBE1,1,1,protein_coding,na
AT3G61200,0.00114423495469117,AT3G61200,3,-1,protein_coding,na
AT1G65900,0.0011441667390963,AT1G65900,1,-1,protein_coding,na
AT1G61390,0.00114399439785458,AT1G61390,1,-1,protein_coding,na
AT2G15640,0.00114344728734893,AT2G15640,2,-1,protein_coding,na
AT5G06270,0.00114343550424425,AT5G06270,5,1,protein_coding,na
AT5G19875,0.00114317063498082,AT5G19875,5,1,protein_coding,na
AT3G11040,0.00114307973262681,AT3G11040,3,1,protein_coding,na
AT3G26932,0.00114272244299305,DRB3,3,-1,protein_coding,na
AT2G46750,0.00114266170858267,GULLO2,2,-1,protein_coding,na
AT3G54230,0.00114265648617164,SUA,3,1,protein_coding,na
AT3G02770,0.00114251138523644,AT3G02770,3,-1,protein_coding,na
AT5G40660,0.00114249903822894,AT5G40660,5,-1,protein_coding,na
AT4G27610,0.00114248837347672,AT4G27610,4,-1,protein_coding,na
AT4G38790,0.00114245595804259,AT4G38790,4,1,protein_coding,na
AT3G63210,0.00114220778049582,MARD1,3,-1,protein_coding,na
AT4G21710,0.00114198352926856,NRPB2,4,-1,protein_coding,na
AT4G37360,0.00114183180807397,CYP81D2,4,-1,protein_coding,na
AT4G12780,0.00114173773597314,AUXI1,4,1,protein_coding,na
AT5G19450,0.00114164186011788,CPK8,5,-1,protein_coding,na
AT3G23770,0.00114155471925298,AT3G23770,3,1,protein_coding,na
AT3G10080,0.00114147511503925,AT3G10080,3,-1,protein_coding,na
AT3G03600,0.00114143034181814,RPS2,3,-1,protein_coding,na
AT4G30860,0.00114140006586691,ASHR3,4,1,protein_coding,na
AT1G14590,0.00114131767886992,AT1G14590,1,-1,protein_coding,na
AT4G02070,0.00114119697700203,MSH6,4,1,protein_coding,na
AT1G77390,0.00114105269744375,CYCA1-2,1,-1,protein_coding,na
AT4G38300,0.00114078143094285,AT4G38300,4,-1,protein_coding,na
AT1G17440,0.0011407552810384,TAF12B,1,-1,protein_coding,na
AT3G61840,0.00114073400448018,AT3G61840,3,1,protein_coding,na
AT1G17430,0.00114071647969801,AT1G17430,1,1,protein_coding,na
AT2G24830,0.00114066918245319,AT2G24830,2,-1,protein_coding,na
AT4G17760,0.00114059199666431,AT4G17760,4,1,protein_coding,na
AT5G15080,0.00114022192652873,PIX7,5,1,protein_coding,na
AT5G43760,0.00114013606605316,KCS20,5,1,protein_coding,na
AT4G25434,0.00114008716784306,ATNUDT10,4,-1,protein_coding,na
AT4G08395,0.00114001612223212,AT4G08395,4,1,protein_coding,na
AT3G23990,0.00113996748331761,CPN60,3,1,protein_coding,na
AT1G67600,0.00113986965525048,AT1G67600,1,-1,protein_coding,na
AT5G19030,0.00113978996519652,AT5G19030,5,-1,protein_coding,na
AT1G18710,0.00113960207785991,AtMYB47,1,1,transcription_factor,MYB
AT4G03020,0.00113946431795689,AT4G03020,4,-1,protein_coding,na
AT4G16560,0.00113924395686505,AT4G16560,4,-1,protein_coding,na
AT1G66210,0.00113872087299385,SBT3.16,1,-1,protein_coding,na
AT3G52030,0.0011385942078931,AT3G52030,3,1,protein_coding,na
AT1G04810,0.00113835095390581,RPN2B,1,1,protein_coding,na
AT3G53080,0.00113834055274534,AT3G53080,3,1,protein_coding,na
AT3G25150,0.00113832584251621,AT3G25150,3,-1,protein_coding,na
AT3G19085,0.00113820929466723,AT3G19085,3,1,protein_coding,na
AT4G21880,0.00113773840678964,AT4G21880,4,1,protein_coding,na
AT3G21780,0.001137699455196,UGT71B6,3,-1,protein_coding,na
AT3G07660,0.00113744775657915,AT3G07660,3,-1,protein_coding,na
AT1G19880,0.00113737578179779,AT1G19880,1,-1,protein_coding,na
AT1G76952,0.00113735293859577,IDL5,1,-1,protein_coding,na
AT4G30750,0.00113720747293808,AT4G30750,4,-1,protein_coding,na
AT3G52900,0.00113681673434071,AT3G52900,3,1,protein_coding,na
AT3G08940,0.00113666067660682,LHCB4.2,3,1,protein_coding,na
AT3G10610,0.00113664968917636,RPS17C,3,1,protein_coding,na
AT1G07170,0.00113640492571627,AT1G07170,1,1,protein_coding,na
AT4G29580,0.00113610480222494,AT4G29580,4,1,protein_coding,na
AT2G01210,0.00113604990257353,ZAR1,2,-1,protein_coding,na
AT3G48470,0.00113599503520802,EMB2423,3,1,protein_coding,na
AT1G13140,0.00113576615554762,CYP86C3,1,-1,protein_coding,na
AT1G01900,0.00113572235268479,SBTI1.1,1,1,protein_coding,na
AT1G02405,0.0011356642834886,AT1G02405,1,-1,protein_coding,na
AT3G42850,0.00113551459275453,AT3G42850,3,-1,protein_coding,na
AT5G28680,0.00113548403236886,ANX2,5,-1,protein_coding,na
AT3G12775,0.00113545143345668,AT3G12775,3,1,protein_coding,na
AT1G20230,0.00113531825817823,PCMP-H21,1,1,protein_coding,na
AT3G19490,0.00113428766972013,NHD1,3,-1,protein_coding,na
AT4G35840,0.00113423684432305,AT4G35840,4,1,protein_coding,na
AT5G11750,0.00113394918358504,AT5G11750,5,1,protein_coding,na
AT4G31020,0.00113375889539215,AT4G31020,4,-1,protein_coding,na
AT5G24670,0.00113359803169853,AT5G24670,5,1,protein_coding,na
AT4G24570,0.0011333781077299,PUMP4,4,1,protein_coding,na
AT4G12930,0.00113335752064486,AT4G12930,4,-1,protein_coding,na
AT5G22090,0.00113329322339821,AT5G22090,5,-1,protein_coding,na
AT3G57260,0.00113327372976054,BGL2,3,-1,protein_coding,na
AT3G03640,0.00113302333043837,BGLU25,3,1,protein_coding,na
AT1G60815,0.00113297744551907,RALFL7,1,1,protein_coding,na
AT2G45930,0.00113283953852279,AT2G45930,2,-1,protein_coding,na
AT1G70870,0.00113269506402274,AT1G70870,1,-1,protein_coding,na
AT2G30770,0.00113264730635072,CYP71A13,2,-1,protein_coding,na
AT1G60985,0.00113238682772946,SCRL6,1,1,protein_coding,na
AT3G09060,0.00113232280851921,AT3G09060,3,-1,protein_coding,na
AT3G16030,0.00113222742672431,CES101,3,1,protein_coding,na
AT4G11810,0.00113183795619064,AT4G11810,4,1,protein_coding,na
AT3G11210,0.00113179062104466,CPRD49,3,-1,protein_coding,na
AT4G35620,0.00113138933525482,CYCB2-2,4,1,protein_coding,na
AT1G68210,0.00113122737414938,APRR6,1,1,transcription_factor,ARR-B
AT3G19300,0.00113117356667203,AT3G19300,3,-1,protein_coding,na
AT1G70960,0.00113116084087389,AT1G70960,1,1,protein_coding,na
AT4G14030,0.00113087191338813,SBP1,4,-1,protein_coding,na
AT2G42870,0.00113086275483547,PAR1,2,-1,protein_coding,na
AT2G43410,0.00113068623768649,FPA,2,-1,protein_coding,na
AT5G25475,0.00113061693309671,AT5G25475,5,-1,protein_coding,na
AT4G16143,0.00113057727429607,IMPA2,4,-1,protein_coding,na
AT1G26610,0.00113046246061646,AT1G26610,1,1,transcription_factor,C2H2
AT3G10600,0.00113037671939017,CAT7,3,1,protein_coding,na
AT3G50190,0.00113017260713805,AT3G50190,3,-1,protein_coding,na
AT3G08780,0.00113017242113149,AT3G08780,3,-1,protein_coding,na
AT3G48220,0.00113002034628957,AT3G48220,3,-1,protein_coding,na
AT2G31700,0.00112987852726015,AT2G31700,2,1,protein_coding,na
AT3G46613,0.00112987795226595,RTFL4,3,1,protein_coding,na
AT4G34520,0.0011296704838132,FAE1,4,1,protein_coding,na
AT2G28630,0.00112966791324388,KCS12,2,-1,protein_coding,na
AT1G33330,0.00112966029723573,AT1G33330,1,1,protein_coding,na
AT2G44175,0.00112963523601477,AT2G44175,2,1,protein_coding,na
AT3G62860,0.00112947460480304,AT3G62860,3,-1,protein_coding,na
AT5G35753,0.00112906955018703,AT5G35753,5,-1,protein_coding,na
AT3G09360,0.00112898142789645,AT3G09360,3,1,protein_coding,na
AT5G41020,0.00112876464243667,AT5G41020,5,-1,transcription_factor,MYB-related
AT1G05620,0.00112871123502414,URH2,1,1,protein_coding,na
AT5G03930,0.00112858591671475,AT5G03930,5,1,protein_coding,na
AT4G03180,0.00112827490500227,AT4G03180,4,1,protein_coding,na
AT2G36355,0.00112811512836345,AT2G36355,2,1,protein_coding,na
AT5G15130,0.00112810690374456,WRKY72,5,1,transcription_factor,WRKY
AT5G13800,0.00112806387963232,PPH,5,-1,protein_coding,na
AT2G27100,0.00112800926669071,SE,2,1,transcription_factor,C2H2
AT3G23060,0.00112765589329211,AT3G23060,3,1,transcription_factor,C3H
AT1G24310,0.0011275884827361,NUP54,1,1,protein_coding,na
AT2G42330,0.00112729527375029,STIPL2,2,-1,protein_coding,na
AT2G19480,0.00112714895767046,NAP1;2,2,1,protein_coding,na
AT1G44010,0.00112706875656651,AT1G44010,1,1,protein_coding,na
AT3G47050,0.00112691434729756,AT3G47050,3,-1,protein_coding,na
AT4G31480,0.00112682085530069,AT4G31480,4,1,protein_coding,na
AT3G09740,0.00112671093565015,SYP71,3,1,protein_coding,na
AT3G53710,0.00112647483198411,AGD6,3,-1,protein_coding,na
AT1G64670,0.00112641950651314,BDG1,1,-1,protein_coding,na
AT5G12950,0.00112603473889633,AT5G12950,5,1,protein_coding,na
AT1G68460,0.001125752878309,IPT1,1,-1,protein_coding,na
AT3G14450,0.00112571898327665,CID9,3,1,protein_coding,na
AT1G57780,0.00112552566594757,HIPP17,1,1,protein_coding,na
AT2G38380,0.00112466872592755,PER22,2,1,protein_coding,na
AT1G04910,0.00112464447411161,OFUT1,1,-1,protein_coding,na
AT2G19090,0.00112447002858563,AT2G19090,2,-1,protein_coding,na
AT3G52880,0.00112438825281518,ATMDAR1,3,-1,protein_coding,na
AT3G55680,0.00112437914414153,AT3G55680,3,-1,protein_coding,na
AT3G11530,0.00112410551676683,AT3G11530,3,-1,protein_coding,na
AT1G30220,0.00112409791397209,INT2,1,-1,protein_coding,na
AT2G39470,0.00112405859159398,PNSL1,2,1,protein_coding,na
AT3G62610,0.00112400575113466,MYB11,3,1,transcription_factor,MYB
AT1G09500,0.0011239524373659,AT1G09500,1,1,protein_coding,na
AT3G44530,0.00112390578713598,HIRA,3,1,protein_coding,na
AT3G54260,0.00112373894728083,TBL36,3,-1,protein_coding,na
AT3G46010,0.00112364446362686,ADF1,3,-1,protein_coding,na
AT4G35610,0.00112361910338783,AT4G35610,4,-1,protein_coding,na
AT1G52040,0.00112361546797401,MBP1,1,-1,protein_coding,na
AT3G26934,0.00112357214411216,AT3G26934,3,-1,protein_coding,na
AT3G55640,0.00112350905028935,AT3G55640,3,1,protein_coding,na
AT3G28715,0.00112340405746333,VHA-D2,3,1,protein_coding,na
AT2G31280,0.00112320582603054,CPUORF7,2,1,transcription_factor,bHLH
AT3G06360,0.00112319430279111,AGP27,3,1,protein_coding,na
AT1G20120,0.00112312140478646,AT1G20120,1,1,protein_coding,na
AT4G12170,0.00112293546561429,AT4G12170,4,-1,protein_coding,na
AT1G10770,0.00112216536200038,AT1G10770,1,-1,protein_coding,na
AT3G26690,0.00112200467651698,NUDT13,3,-1,protein_coding,na
AT4G36390,0.00112195258587414,AT4G36390,4,-1,protein_coding,na
AT4G22840,0.0011219310592801,BASS6,4,-1,protein_coding,na
AT4G11393,0.00112188190007608,AT4G11393,4,1,protein_coding,na
AT1G54170,0.00112130538264012,CID3,1,-1,protein_coding,na
AT2G24810,0.00112115034561408,AT2G24810,2,1,protein_coding,na
AT3G05290,0.00112103562272526,PNC1,3,-1,protein_coding,na
AT2G39750,0.00112096413701373,AT2G39750,2,-1,protein_coding,na
AT1G26300,0.00112094139874931,AT1G26300,1,-1,protein_coding,na
AT3G55480,0.00112078357448989,PAT2,3,-1,protein_coding,na
AT1G77550,0.0011207525776948,AT1G77550,1,-1,protein_coding,na
AT4G27810,0.00112068075920353,AT4G27810,4,-1,protein_coding,na
AT4G01985,0.00112063101633496,AT4G01985,4,-1,protein_coding,na
AT1G23770,0.00112033393980392,AT1G23770,1,-1,protein_coding,na
AT1G03320,0.00112029389300189,AT1G03320,1,1,protein_coding,na
AT5G10500,0.00112023921605971,NET2C,5,1,protein_coding,na
AT3G58340,0.00112012882069114,AT3G58340,3,-1,protein_coding,na
AT1G16530,0.00111998210351318,LBD3,1,-1,protein_coding,na
AT4G27700,0.0011199603346586,AT4G27700,4,-1,protein_coding,na
AT2G02590,0.00111968740112266,AT2G02590,2,1,protein_coding,na
AT3G57270,0.00111968628900919,BG1,3,-1,protein_coding,na
AT3G62630,0.00111944690315942,AT3G62630,3,-1,protein_coding,na
AT3G52110,0.00111940502465763,AT3G52110,3,-1,protein_coding,na
AT3G44310,0.00111920133873593,NIT1,3,1,protein_coding,na
AT5G24230,0.00111903914691099,AT5G24230,5,1,protein_coding,na
AT2G42860,0.00111887338760571,AT2G42860,2,1,protein_coding,na
AT1G69940,0.00111887141351753,PPME1,1,-1,protein_coding,na
AT1G62560,0.00111873688578186,FMOGS-OX3,1,1,protein_coding,na
AT3G24490,0.00111850993190371,AT3G24490,3,1,protein_coding,na
AT5G25080,0.00111842504064772,AT5G25080,5,1,protein_coding,na
AT3G07970,0.00111822139313486,QRT2,3,1,protein_coding,na
AT1G68725,0.00111806251282781,AGP19,1,1,protein_coding,na
AT2G31270,0.00111805914983837,CDT1A,2,1,protein_coding,na
AT3G21351,0.00111803101964448,AT3G21351,3,1,protein_coding,na
AT3G08680,0.0011178756520206,AT3G08680,3,1,protein_coding,na
AT1G01340,0.00111762807221183,CNGC10,1,-1,protein_coding,na
AT4G22000,0.00111755309468447,AT4G22000,4,-1,protein_coding,na
AT2G35100,0.00111739907996029,ARAD1,2,-1,protein_coding,na
AT5G16780,0.0011173945327557,DOT2,5,-1,protein_coding,na
AT5G37430,0.00111730191273016,AT5G37430,5,1,protein_coding,na
AT5G17000,0.00111723486677587,AT5G17000,5,-1,protein_coding,na
AT3G24850,0.00111717085312996,AT3G24850,3,1,protein_coding,na
AT2G24010,0.00111689699505537,scpl23,2,1,protein_coding,na
AT2G43990,0.00111683843389889,AT2G43990,2,1,protein_coding,na
AT5G26230,0.00111681826055698,MAKR1,5,-1,protein_coding,na
AT1G48635,0.00111633095447539,PEX3,1,1,protein_coding,na
AT2G34910,0.0011161443186599,AT2G34910,2,1,protein_coding,na
AT3G47530,0.00111601290145913,PCMP-H76,3,-1,protein_coding,na
AT1G45015,0.00111588040166515,AT1G45015,1,1,protein_coding,na
AT3G52430,0.0011158204427349,PAD4,3,1,protein_coding,na
AT1G53325,0.00111536313069289,AT1G53325,1,-1,protein_coding,na
AT3G26240,0.00111535848155423,AT3G26240,3,-1,protein_coding,na
AT3G62120,0.0011153182176014,AT3G62120,3,-1,protein_coding,na
AT2G25010,0.00111530942178254,MAIL1,2,1,protein_coding,na
AT1G21390,0.00111522341204554,emb2170,1,-1,protein_coding,na
AT4G15750,0.00111518041639419,AT4G15750,4,-1,protein_coding,na
AT3G44230,0.00111517220173914,AT3G44230,3,1,protein_coding,na
AT1G20150,0.00111506337107578,SBT5.1,1,-1,protein_coding,na
AT4G04404,0.00111502515469504,AT4G04404,4,1,transcription_factor,C2H2
AT1G29540,0.00111490868046593,AT1G29540,1,1,protein_coding,na
AT4G11930,0.00111487816155286,AT4G11930,4,1,protein_coding,na
AT2G41980,0.00111479076843587,SINAT1,2,-1,transcription_factor,C3H
AT5G09560,0.0011140619146477,AT5G09560,5,1,protein_coding,na
AT2G29500,0.00111405806884024,HSP17.6B,2,-1,protein_coding,na
AT1G52000,0.00111400130876896,JAL5,1,-1,protein_coding,na
AT3G10290,0.00111344461174839,AT3G10290,3,-1,protein_coding,na
AT5G40850,0.00111337265570627,UPM1,5,1,protein_coding,na
AT1G18730,0.00111309818010088,PNSB4,1,1,protein_coding,na
AT5G38390,0.00111268258619668,AT5G38390,5,1,protein_coding,na
AT3G07005,0.00111257286726648,LCR43,3,1,protein_coding,na
AT5G07050,0.00111254128662529,AT5G07050,5,-1,protein_coding,na
AT4G16160,0.0011125124227346,OEP162,4,1,protein_coding,na
AT2G21150,0.00111243431651505,XCT,2,1,protein_coding,na
AT3G17460,0.00111226328119988,AT3G17460,3,-1,protein_coding,na
AT3G23090,0.00111216247915291,AT3G23090,3,-1,protein_coding,na
AT1G79740,0.00111196909305896,AT1G79740,1,-1,protein_coding,na
AT4G19100,0.00111149223425452,PAM68,4,1,protein_coding,na
AT2G19270,0.00111132926103152,AT2G19270,2,-1,protein_coding,na
AT2G41770,0.00111122207281121,STL1,2,-1,protein_coding,na
AT2G30980,0.00111121492199234,ASK6,2,-1,protein_coding,na
AT1G04778,0.00111104377717168,AT1G04778,1,1,protein_coding,na
AT5G04280,0.00111032842538323,RZ1C,5,1,protein_coding,na
AT3G05710,0.00111032552489113,SYP43,3,1,protein_coding,na
AT1G79910,0.00111022432477584,AT1G79910,1,1,protein_coding,na
AT2G40490,0.00111018235905452,HEME2,2,1,protein_coding,na
AT5G39980,0.00111000023632053,AT5G39980,5,-1,protein_coding,na
AT5G04980,0.00110964704510664,IP5P10,5,-1,protein_coding,na
AT1G50630,0.00110960911287253,AT1G50630,1,-1,protein_coding,na
AT2G13840,0.00110910233353776,AT2G13840,2,-1,protein_coding,na
AT3G47360,0.00110904780557988,HSD3,3,1,protein_coding,na
AT4G00720,0.00110900430892868,ASK8,4,-1,protein_coding,na
AT4G17070,0.00110896255769173,AT4G17070,4,-1,protein_coding,na
AT5G14130,0.00110890032438696,AT5G14130,5,-1,protein_coding,na
AT1G50180,0.00110888616369266,AT1G50180,1,1,protein_coding,na
AT3G50550,0.0011088016937542,AT3G50550,3,1,protein_coding,na
AT5G43270,0.00110872384009462,SPL2,5,-1,transcription_factor,SBP
AT4G25380,0.00110870472419898,SAP10,4,-1,protein_coding,na
AT2G28580,0.00110851567476253,AT2G28580,2,1,protein_coding,na
AT4G37650,0.00110842951232646,SHR,4,1,transcription_factor,GRAS
AT5G08400,0.00110834464125134,AT5G08400,5,-1,protein_coding,na
AT5G35330,0.001108241053424,MBD2,5,-1,protein_coding,na
AT4G24000,0.00110820502513344,CSLG2,4,1,protein_coding,na
AT2G33255,0.00110753233994824,AT2G33255,2,1,protein_coding,na
AT5G17410,0.0011074054192592,AT5G17410,5,1,protein_coding,na
AT1G07476,0.00110728202926349,AT1G07476,1,1,protein_coding,na
AT1G47200,0.00110698779416462,WPP2,1,-1,protein_coding,na
AT1G64860,0.00110685668060311,SIGA,1,1,protein_coding,na
AT5G38670,0.00110684979278118,AT5G38670,5,1,protein_coding,na
AT3G53960,0.0011066579131094,NPF5.7,3,-1,protein_coding,na
AT4G20890,0.00110651669888538,TUBB9,4,1,protein_coding,na
AT1G06510,0.0011062670344136,AT1G06510,1,1,protein_coding,na
AT4G21020,0.00110624630663172,AT4G21020,4,1,protein_coding,na
AT3G07440,0.00110564665917729,AT3G07440,3,1,protein_coding,na
AT1G08730,0.00110559724296684,XI-C,1,1,protein_coding,na
AT1G13400,0.00110556042618624,JGL,1,1,transcription_factor,C2H2
AT5G41270,0.00110551941701924,AT5G41270,5,1,protein_coding,na
AT3G44700,0.00110545318920369,AT3G44700,3,-1,protein_coding,na
AT3G06290,0.00110505530025676,SAC3B,3,-1,protein_coding,na
AT1G66430,0.00110488178221899,AT1G66430,1,1,protein_coding,na
AT2G32680,0.00110478031616127,AtRLP23,2,-1,protein_coding,na
AT5G15400,0.00110463744545301,PUB1,5,-1,protein_coding,na
AT1G26945,0.00110430089117906,PRE6,1,1,transcription_factor,bHLH
AT3G15250,0.00110423421083846,AT3G15250,3,-1,protein_coding,na
AT3G47370,0.00110421444954244,RPS20B,3,-1,protein_coding,na
AT1G07460,0.00110419558155183,AT1G07460,1,1,protein_coding,na
AT1G05660,0.0011040374438885,AT1G05660,1,-1,protein_coding,na
AT2G28910,0.00110385149659165,CXIP4,2,-1,protein_coding,na
AT5G42235,0.00110380990443008,AT5G42235,5,1,protein_coding,na
AT1G11690,0.00110361153606942,AT1G11690,1,1,protein_coding,na
AT2G36200,0.00110354339822519,AT2G36200,2,-1,protein_coding,na
AT5G35475,0.00110316099342328,AT5G35475,5,-1,protein_coding,na
AT1G48195,0.00110288962329087,AT1G48195,1,1,protein_coding,na
AT2G17040,0.00110265649987424,anac036,2,1,transcription_factor,NAC
AT1G54350,0.00110264210001682,ABCC2,1,1,protein_coding,na
AT1G68980,0.00110262836455011,AT1G68980,1,1,protein_coding,na
AT4G36980,0.00110243099050316,AT4G36980,4,-1,protein_coding,na
AT3G04560,0.00110235158412457,AT3G04560,3,-1,protein_coding,na
AT3G01322,0.00110188703977315,AT3G01322,3,1,protein_coding,na
AT5G10745,0.00110164525019246,AT5G10745,5,1,protein_coding,na
AT1G66145,0.00110085047746079,CLE18,1,-1,protein_coding,na
AT5G07740,0.00110079517722681,AT5G07740,5,-1,protein_coding,na
AT2G23118,0.00110042919096156,AT2G23118,2,-1,protein_coding,na
AT2G22060,0.0011003586282474,AT2G22060,2,1,protein_coding,na
AT3G25220,0.00110026787196265,FKBP15-1,3,1,protein_coding,na
AT4G13150,0.00110021272711566,AT4G13150,4,-1,protein_coding,na
AT3G46540,0.00110017238420827,AT3G46540,3,-1,protein_coding,na
AT3G26618,0.00110005538937517,ERF1-3,3,1,protein_coding,na
AT3G03160,0.00109984347096453,AT3G03160,3,1,protein_coding,na
AT2G15980,0.00109950364663456,AT2G15980,2,-1,protein_coding,na
AT1G34060,0.00109930779285665,TAR4,1,-1,protein_coding,na
