Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G12710,AT4G12710,4,-1,protein_coding,na
AT5G45430,AT5G45430,5,1,protein_coding,na
AT2G05250,AT2G05250,2,-1,protein_coding,na
AT1G69890,AT1G69890,1,-1,protein_coding,na
AT5G40645,AT5G40645,5,-1,protein_coding,na
AT1G64530,NLP6,1,1,transcription_factor,NLP
AT1G53160,SPL4,1,1,transcription_factor,SBP
AT2G14775,AT2G14775,2,1,protein_coding,na
AT3G03360,AT3G03360,3,1,protein_coding,na
AT5G36320,AT5G36320,5,-1,protein_coding,na
AT5G04330,CYP84A4,5,-1,protein_coding,na
AT3G17620,AT3G17620,3,-1,protein_coding,na
AT1G56423,AT1G56423,1,1,protein_coding,na
AT5G54310,AGD5,5,-1,protein_coding,na
AT5G43211,AT5G43211,5,-1,protein_coding,na
AT5G64770,RGF9,5,-1,protein_coding,na
AT5G56800,AT5G56800,5,1,protein_coding,na
AT3G20770,EIN3,3,-1,transcription_factor,EIL
AT5G05450,RH18,5,1,protein_coding,na
AT1G05920,AT1G05920,1,1,protein_coding,na
AT4G03153,NET3B,4,-1,protein_coding,na
AT5G20450,AT5G20450,5,-1,protein_coding,na
AT2G31750,UGT74D1,2,1,protein_coding,na
AT3G20160,AT3G20160,3,1,protein_coding,na
AT5G01075,AT5G01075,5,-1,protein_coding,na
AT1G11750,CLPP6,1,1,protein_coding,na
AT3G28380,ABCB17,3,-1,protein_coding,na
AT1G60950,FD2,1,1,protein_coding,na
AT2G41200,AT2G41200,2,1,protein_coding,na
AT2G41100,CML12,2,1,protein_coding,na
AT4G04940,AT4G04940,4,-1,protein_coding,na
AT3G16610,PCMP-E91,3,-1,protein_coding,na
AT4G29840,TS1,4,-1,protein_coding,na
AT2G47830,MTPC1,2,-1,protein_coding,na
AT5G67550,AT5G67550,5,-1,protein_coding,na
AT5G43340,PHT1-6,5,-1,protein_coding,na
AT3G16380,PAB6,3,-1,protein_coding,na
AT5G49480,ATCP1,5,1,protein_coding,na
AT2G35190,NPSN11,2,1,protein_coding,na
AT3G24560,RSY3,3,1,protein_coding,na
AT5G18600,GRXS2,5,-1,protein_coding,na
AT5G11710,EPSIN1,5,1,protein_coding,na
AT5G04360,PU1,5,1,protein_coding,na
AT1G43800,S-ACP-DES6,1,1,protein_coding,na
AT3G19860,BHLH121,3,1,transcription_factor,bHLH
AT1G10140,AT1G10140,1,-1,protein_coding,na
AT1G17430,AT1G17430,1,1,protein_coding,na
AT1G78240,QUA2,1,-1,protein_coding,na
AT4G15053,AT4G15053,4,-1,protein_coding,na
AT1G02120,VAD1,1,1,protein_coding,na
AT3G01326,AT3G01326,3,1,protein_coding,na
AT2G23220,CYP81D6,2,1,protein_coding,na
AT3G11460,PCMP-H52,3,1,protein_coding,na
AT1G07620,ATOBGM,1,-1,protein_coding,na
AT4G17243,AT4G17243,4,-1,protein_coding,na
AT3G63095,AT3G63095,3,1,protein_coding,na
AT5G36230,AT5G36230,5,1,protein_coding,na
AT4G31610,REM1,4,1,transcription_factor,REM
AT1G26810,GALT1,1,-1,protein_coding,na
AT1G53708,RTFL9,1,1,protein_coding,na
AT3G58650,AT3G58650,3,-1,protein_coding,na
AT5G64550,AT5G64550,5,-1,protein_coding,na
AT1G69640,SBH1,1,-1,protein_coding,na
AT4G31900,CHR7,4,1,protein_coding,na
AT5G02840,RVE4,5,1,transcription_factor,MYB-related
AT5G19420,AT5G19420,5,-1,protein_coding,na
AT4G12600,AT4G12600,4,1,protein_coding,na
AT5G07970,AT5G07970,5,-1,protein_coding,na
AT5G59090,SBT4.12,5,-1,protein_coding,na
AT3G26510,AT3G26510,3,-1,protein_coding,na
AT1G79880,LA2,1,-1,protein_coding,na
AT5G43230,AT5G43230,5,1,protein_coding,na
AT3G05330,TAN,3,-1,protein_coding,na
AT5G46520,AT5G46520,5,1,protein_coding,na
AT2G37750,AT2G37750,2,1,protein_coding,na
AT3G60090,AT3G60090,3,1,protein_coding,na
AT5G08120,MPB2C,5,-1,protein_coding,na
AT4G04920,MED16,4,1,protein_coding,na
AT3G53760,GCP4,3,-1,protein_coding,na
AT2G18390,ARL2,2,1,protein_coding,na
AT1G76960,AT1G76960,1,-1,protein_coding,na
AT5G02920,FBL25,5,1,protein_coding,na
AT4G24980,AT4G24980,4,-1,protein_coding,na
AT4G38540,MO2,4,1,protein_coding,na
AT1G56120,AT1G56120,1,-1,protein_coding,na
AT3G25860,LTA2,3,1,protein_coding,na
AT5G34780,KPR,5,-1,protein_coding,na
AT4G26750,LIP5,4,-1,protein_coding,na
AT4G37300,MEE59,4,1,protein_coding,na
AT5G13960,SUVH4,5,1,protein_coding,na
AT5G42955,AT5G42955,5,-1,protein_coding,na
AT1G77122,AT1G77122,1,-1,protein_coding,na
AT3G06868,AT3G06868,3,1,protein_coding,na
AT5G18120,APRL7,5,1,protein_coding,na
AT2G42580,TTL3,2,1,protein_coding,na
AT2G20585,NFD6,2,1,protein_coding,na
AT5G26990,DI19-6,5,1,protein_coding,na
AT1G68940,AT1G68940,1,-1,protein_coding,na
AT1G48770,AT1G48770,1,1,protein_coding,na
AT1G78995,AT1G78995,1,-1,protein_coding,na
AT4G15720,PCMP-H1,4,1,protein_coding,na
AT3G53500,RS2Z32,3,-1,protein_coding,na
AT5G59790,AT5G59790,5,1,protein_coding,na
AT5G19730,PME53,5,1,protein_coding,na
AT2G07190,AT2G07190,2,1,protein_coding,na
AT2G48110,MED33B,2,1,protein_coding,na
AT4G15690,GRXS5,4,1,protein_coding,na
AT3G52940,FK,3,-1,protein_coding,na
AT5G13700,PAO1,5,-1,protein_coding,na
AT4G39810,NEN4,4,-1,protein_coding,na
AT3G62380,AT3G62380,3,-1,protein_coding,na
AT5G40600,AT5G40600,5,-1,protein_coding,na
AT5G18190,AT5G18190,5,-1,protein_coding,na
AT3G03970,SINE2,3,-1,protein_coding,na
AT4G32820,AT4G32820,4,-1,protein_coding,na
AT1G19690,AT1G19690,1,-1,protein_coding,na
AT2G03680,SPR1,2,1,protein_coding,na
AT1G12410,CLPR2,1,1,protein_coding,na
AT4G29930,BHLH27,4,1,transcription_factor,bHLH
AT5G61890,ERF114,5,-1,transcription_factor,AP2-EREBP
AT1G75590,AT1G75590,1,-1,protein_coding,na
AT5G65613,AT5G65613,5,-1,protein_coding,na
AT3G44485,AT3G44485,3,-1,protein_coding,na
AT3G22730,AT3G22730,3,-1,protein_coding,na
AT3G58280,AT3G58280,3,-1,protein_coding,na
AT4G02830,AT4G02830,4,1,protein_coding,na
AT3G19630,AT3G19630,3,-1,protein_coding,na
AT1G01040,DCL1,1,1,protein_coding,na
AT4G15740,AT4G15740,4,-1,protein_coding,na
AT4G38650,AT4G38650,4,1,protein_coding,na
AT5G23510,AT5G23510,5,1,protein_coding,na
AT3G27400,AT3G27400,3,1,protein_coding,na
AT1G06020,AT1G06020,1,1,protein_coding,na
AT2G17390,AKR2B,2,1,protein_coding,na
AT1G08710,SKIP24,1,1,protein_coding,na
AT3G20370,AT3G20370,3,1,protein_coding,na
AT3G61800,AT3G61800,3,-1,protein_coding,na
ATCG01070,NDHE,Pt,-1,protein_coding,na
AT1G28570,AT1G28570,1,-1,protein_coding,na
AT1G57570,JAL14,1,1,protein_coding,na
AT4G13150,AT4G13150,4,-1,protein_coding,na
AT3G04910,WNK1,3,1,protein_coding,na
AT4G18372,AT4G18372,4,-1,protein_coding,na
AT2G32310,AT2G32310,2,1,protein_coding,na
AT3G53232,RTFL1,3,-1,protein_coding,na
AT5G47420,AT5G47420,5,1,protein_coding,na
AT1G32440,PKP3,1,1,protein_coding,na
AT3G18180,AT3G18180,3,1,protein_coding,na
AT3G27430,PBB1,3,1,protein_coding,na
AT5G21900,AT5G21900,5,1,protein_coding,na
AT4G15390,AT4G15390,4,-1,protein_coding,na
AT3G23727,SCRL12,3,1,protein_coding,na
AT4G04020,PAP1,4,1,protein_coding,na
AT4G37610,BT5,4,-1,protein_coding,na
AT1G76800,AT1G76800,1,1,protein_coding,na
AT5G60010,RBOHH,5,1,protein_coding,na
AT1G76180,ERD14,1,-1,protein_coding,na
AT5G43060,RD21B,5,-1,protein_coding,na
AT1G35910,TPPD,1,-1,protein_coding,na
AT5G42860,AT5G42860,5,-1,protein_coding,na
AT1G07380,AT1G07380,1,-1,protein_coding,na
AT2G18850,AT2G18850,2,1,protein_coding,na
AT2G02880,AT2G02880,2,1,protein_coding,na
AT2G03010,AT2G03010,2,1,protein_coding,na
AT5G43110,APUM14,5,1,protein_coding,na
AT5G13510,RPL10,5,1,protein_coding,na
AT4G22495,AT4G22495,4,1,protein_coding,na
AT1G49180,AT1G49180,1,-1,protein_coding,na
AT4G30510,ATG18B,4,-1,protein_coding,na
AT5G50680,SAE1B-2,5,1,protein_coding,na
AT4G01780,AT4G01780,4,1,protein_coding,na
AT3G55170,RPL35C,3,-1,protein_coding,na
AT3G14362,DVL19,3,-1,protein_coding,na
AT4G36390,AT4G36390,4,-1,protein_coding,na
AT1G11250,SYP125,1,1,protein_coding,na
AT3G01310,AT3G01310,3,-1,protein_coding,na
AT1G14240,APY3,1,1,protein_coding,na
AT2G34360,DTX15,2,1,protein_coding,na
AT5G17980,AT5G17980,5,1,protein_coding,na
AT4G01037,WTF1,4,-1,protein_coding,na
AT1G61560,MLO6,1,-1,protein_coding,na
AT2G43530,ATTI3,2,1,protein_coding,na
AT4G32760,AT4G32760,4,1,protein_coding,na
AT3G51980,AT3G51980,3,-1,protein_coding,na
AT5G08570,AT5G08570,5,1,protein_coding,na
AT3G20070,TTN9,3,-1,protein_coding,na
AT3G30230,AT3G30230,3,-1,protein_coding,na
AT5G43660,AT5G43660,5,-1,protein_coding,na
AT1G49480,REM19,1,-1,transcription_factor,REM
AT3G63290,AT3G63290,3,1,protein_coding,na
AT5G27380,GSH2,5,-1,protein_coding,na
AT1G25420,AT1G25420,1,1,protein_coding,na
AT1G50460,HKL1,1,1,protein_coding,na
AT1G42615,AT1G42615,1,1,protein_coding,na
AT2G42880,MPK20,2,-1,protein_coding,na
AT3G26860,SPH23,3,-1,protein_coding,na
AT1G27070,PTST2,1,-1,protein_coding,na
AT5G26760,AT5G26760,5,-1,protein_coding,na
AT1G47220,CYCA3-3,1,1,protein_coding,na
AT1G02920,GSTF7,1,-1,protein_coding,na
AT1G80510,AVT6E,1,1,protein_coding,na
AT3G16680,AT3G16680,3,1,protein_coding,na
AT5G25320,ACR2,5,-1,protein_coding,na
AT4G34420,AT4G34420,4,1,protein_coding,na
AT2G30430,AT2G30430,2,1,protein_coding,na
AT4G35580,NTL9,4,-1,transcription_factor,NAC
AT5G12850,AT5G12850,5,1,transcription_factor,C2H2
AT1G60989,SCRL7,1,1,protein_coding,na
AT1G27690,AT1G27690,1,1,protein_coding,na
AT1G35625,RMR6,1,-1,protein_coding,na
AT4G34345,AT4G34345,4,1,protein_coding,na
AT1G67360,AT1G67360,1,-1,protein_coding,na
AT4G16957,AT4G16957,4,-1,protein_coding,na
AT1G24210,AT1G24210,1,-1,protein_coding,na
AT5G22210,AT5G22210,5,1,protein_coding,na
AT5G46270,AT5G46270,5,-1,protein_coding,na
AT1G16820,AT1G16820,1,-1,protein_coding,na
AT1G74120,MTERF15,1,-1,protein_coding,na
AT5G11270,OCP3,5,-1,protein_coding,na
AT5G03080,LPPG,5,1,protein_coding,na
AT2G31450,NTH1,2,-1,protein_coding,na
AT2G37540,AT2G37540,2,-1,protein_coding,na
AT3G49840,AT3G49840,3,1,protein_coding,na
AT5G17167,AT5G17167,5,1,protein_coding,na
AT5G14450,AT5G14450,5,1,protein_coding,na
AT5G46720,AT5G46720,5,1,protein_coding,na
AT3G06030,ANP3,3,-1,protein_coding,na
AT5G65580,AT5G65580,5,1,protein_coding,na
AT1G33340,AT1G33340,1,1,protein_coding,na
AT1G68370,ATJ15,1,-1,protein_coding,na
AT2G05635,AT2G05635,2,1,protein_coding,na
AT4G31196,AT4G31196,4,1,protein_coding,na
AT4G24280,HSP70-6,4,1,protein_coding,na
AT4G24080,ALL1,4,1,protein_coding,na
AT3G25800,PP2AA2,3,-1,protein_coding,na
AT1G11593,AT1G11593,1,1,protein_coding,na
AT3G20880,WIP4,3,-1,transcription_factor,C2H2
AT4G19010,4CLL6,4,-1,protein_coding,na
AT5G07560,GRP20,5,-1,protein_coding,na
AT1G30230,AT1G30230,1,1,protein_coding,na
AT5G54290,CcdA,5,1,protein_coding,na
AT3G14590,NTMC2TYPE6.2,3,-1,protein_coding,na
AT4G20235,CYP71A28,4,-1,protein_coding,na
AT4G05190,KIN14D,4,1,protein_coding,na
AT2G46375,AT2G46375,2,1,protein_coding,na
AT2G47550,PME20,2,1,protein_coding,na
AT2G27470,NF-YB11,2,-1,protein_coding,na
AT2G43070,SPPL3,2,-1,protein_coding,na
AT1G33930,IAN6,1,1,protein_coding,na
AT4G39960,AT4G39960,4,1,protein_coding,na
AT2G05830,AT2G05830,2,1,protein_coding,na
AT4G29890,AT4G29890,4,1,protein_coding,na
AT1G68060,MAP70.1,1,-1,protein_coding,na
AT2G46880,PAP14,2,-1,protein_coding,na
AT1G64000,WRKY56,1,1,transcription_factor,WRKY
AT5G53440,AT5G53440,5,-1,protein_coding,na
AT5G06510,NFYA10,5,1,transcription_factor,CCAAT-HAP2
AT4G31715,AT4G31715,4,1,protein_coding,na
AT1G02620,AT1G02620,1,1,protein_coding,na
AT3G04320,AT3G04320,3,1,protein_coding,na
AT1G58070,AT1G58070,1,1,protein_coding,na
AT3G20720,AT3G20720,3,1,protein_coding,na
AT5G22220,E2FB,5,1,transcription_factor,E2F-DP
AT1G27720,TAF4,1,-1,protein_coding,na
AT1G74410,ATL24,1,1,transcription_factor,C3H
AT5G57490,VDAC4,5,-1,protein_coding,na
AT5G30495,AT5G30495,5,1,protein_coding,na
AT3G42940,AT3G42940,3,1,protein_coding,na
AT1G13200,AT1G13200,1,-1,protein_coding,na
AT2G45190,YAB1,2,-1,transcription_factor,C2C2-YABBY
AT1G07070,RPL35AA,1,1,protein_coding,na
AT4G00005,AT4G00005,4,-1,protein_coding,na
AT5G37660,CRRSP60,5,1,protein_coding,na
AT1G24625,ZFP7,1,-1,transcription_factor,C2H2
AT2G34540,AT2G34540,2,1,protein_coding,na
AT2G47410,AT2G47410,2,1,protein_coding,na
AT2G46240,BAG6,2,1,protein_coding,na
AT5G35732,AT5G35732,5,1,protein_coding,na
AT3G25090,AT3G25090,3,-1,protein_coding,na
AT4G27740,AT4G27740,4,1,protein_coding,na
AT5G56300,GAMT2,5,1,protein_coding,na
AT2G42840,PDF1,2,-1,protein_coding,na
AT3G09850,AT3G09850,3,-1,protein_coding,na
AT2G17905,AT2G17905,2,1,protein_coding,na
AT5G63225,AT5G63225,5,-1,protein_coding,na
AT1G16960,AT1G16960,1,1,protein_coding,na
AT1G19120,LSM1A,1,1,protein_coding,na
AT1G80210,BRCC36A,1,-1,protein_coding,na
AT5G01700,AT5G01700,5,-1,protein_coding,na
AT2G47160,BOR1,2,-1,protein_coding,na
AT4G21460,AT4G21460,4,1,protein_coding,na
AT4G32120,HPGT2,4,-1,protein_coding,na
AT3G58580,CCR4-2,3,-1,protein_coding,na
AT3G17465,RPL3B,3,-1,protein_coding,na
AT5G47780,GAUT4,5,1,protein_coding,na
AT1G62490,AT1G62490,1,-1,protein_coding,na
AT2G33190,AT2G33190,2,1,protein_coding,na
AT1G61420,AT1G61420,1,-1,protein_coding,na
AT2G13370,CHR5,2,-1,protein_coding,na
AT5G59690,AT5G59690,5,1,protein_coding,na
AT5G50420,OFUT36,5,-1,protein_coding,na
AT1G19550,AT1G19550,1,-1,protein_coding,na
AT4G27160,AT2S3,4,1,protein_coding,na
AT4G25810,XTH23,4,1,protein_coding,na
AT5G02290,PBL11,5,-1,protein_coding,na
AT5G43950,AT5G43950,5,-1,protein_coding,na
AT1G70560,TAA1,1,1,protein_coding,na
AT1G32170,XTH30,1,1,protein_coding,na
AT5G39660,CDF2,5,1,transcription_factor,C2C2-Dof
AT1G25530,AT1G25530,1,-1,protein_coding,na
AT2G13810,ALD1,2,1,protein_coding,na
AT4G14358,AT4G14358,4,1,protein_coding,na
AT5G47610,ATL79,5,-1,transcription_factor,C3H
AT5G67430,AT5G67430,5,1,protein_coding,na
AT2G20870,AT2G20870,2,-1,protein_coding,na
AT4G12850,AT4G12850,4,1,protein_coding,na
AT5G50130,AT5G50130,5,1,protein_coding,na
AT1G70530,CRK3,1,-1,protein_coding,na
AT3G20610,AT3G20610,3,1,protein_coding,na
AT3G20050,CCT1,3,-1,protein_coding,na
AT5G64180,AT5G64180,5,1,protein_coding,na
AT2G35340,MEE29,2,1,protein_coding,na
AT2G42920,PCMP-E75,2,1,protein_coding,na
AT5G55840,AT5G55840,5,1,protein_coding,na
AT2G19360,AT2G19360,2,1,protein_coding,na
AT1G51090,AT1G51090,1,1,protein_coding,na
AT2G33370,RPL23A,2,-1,protein_coding,na
AT5G60600,ISPG,5,1,protein_coding,na
AT2G40850,PI4KG1,2,1,protein_coding,na
AT5G08150,SOB5,5,-1,protein_coding,na
AT5G47440,AT5G47440,5,-1,protein_coding,na
AT1G58235,AT1G58235,1,-1,protein_coding,na
AT5G24170,AT5G24170,5,-1,protein_coding,na
AT1G17590,NFYA8,1,-1,transcription_factor,CCAAT-HAP2
AT2G23050,NPY4,2,1,protein_coding,na
AT5G37130,AT5G37130,5,1,protein_coding,na
AT2G23230,AT2G23230,2,1,protein_coding,na
AT2G26210,AT2G26210,2,1,protein_coding,na
AT1G22120,AT1G22120,1,-1,protein_coding,na
AT4G13360,AT4G13360,4,1,protein_coding,na
AT4G30620,AT4G30620,4,-1,protein_coding,na
AT2G48130,AT2G48130,2,-1,protein_coding,na
AT5G58420,RPS4D,5,1,protein_coding,na
AT3G17590,BSH,3,-1,protein_coding,na
AT1G70060,SNL4,1,1,protein_coding,na
AT1G76955,AT1G76955,1,-1,protein_coding,na
AT3G60270,AT3G60270,3,-1,protein_coding,na
AT3G62070,AT3G62070,3,-1,protein_coding,na
AT1G10220,AT1G10220,1,1,protein_coding,na
AT5G55855,SUMO7,5,1,protein_coding,na
AT1G11770,AT1G11770,1,1,protein_coding,na
AT5G55000,FIP2,5,1,protein_coding,na
AT4G01023,AT4G01023,4,1,protein_coding,na
AT4G32535,AT4G32535,4,1,protein_coding,na
AT4G38380,DTX45,4,-1,protein_coding,na
AT4G18990,XTH29,4,-1,protein_coding,na
AT2G29490,GSTU1,2,-1,protein_coding,na
AT5G24460,AT5G24460,5,1,protein_coding,na
AT3G21320,AT3G21320,3,-1,protein_coding,na
AT5G60090,AT5G60090,5,-1,protein_coding,na
AT3G45570,AT3G45570,3,-1,protein_coding,na
AT1G80990,AT1G80990,1,1,protein_coding,na
AT5G01820,CIPK14,5,-1,protein_coding,na
AT1G30510,RFNR2,1,-1,protein_coding,na
AT5G22760,AT5G22760,5,1,protein_coding,na
AT2G13105,AT2G13105,2,-1,protein_coding,na
AT1G10520,POLL,1,1,protein_coding,na
AT1G15330,PV42A,1,1,protein_coding,na
AT5G62980,FOLB2,5,1,protein_coding,na
AT4G24370,AT4G24370,4,-1,protein_coding,na
AT5G25430,BOR6,5,1,protein_coding,na
AT5G62110,AT5G62110,5,-1,protein_coding,na
AT2G19340,AT2G19340,2,-1,protein_coding,na
AT5G66770,SCL4,5,1,transcription_factor,GRAS
AT5G35790,APG1,5,-1,protein_coding,na
AT2G02730,AT2G02730,2,-1,protein_coding,na
AT4G33400,AT4G33400,4,-1,protein_coding,na
AT3G49980,AT3G49980,3,-1,protein_coding,na
AT4G01030,PCMP-H65,4,-1,protein_coding,na
AT1G18780,AT1G18780,1,-1,protein_coding,na
AT4G37830,AT4G37830,4,-1,protein_coding,na
AT3G29455,AT3G29455,3,1,protein_coding,na
AT1G12180,AT1G12180,1,1,protein_coding,na
AT1G01660,AT1G01660,1,-1,protein_coding,na
AT2G36870,XTH32,2,-1,protein_coding,na
AT4G19250,AT4G19250,4,1,protein_coding,na
AT5G38344,AT5G38344,5,1,protein_coding,na
AT4G01520,anac067,4,-1,protein_coding,na
AT4G01730,PAT18,4,1,protein_coding,na
AT2G27840,HDT4,2,1,protein_coding,na
AT5G41050,AT5G41050,5,-1,protein_coding,na
AT2G24520,AHA5,2,1,protein_coding,na
AT1G70880,AT1G70880,1,-1,protein_coding,na
AT4G25660,AT4G25660,4,1,protein_coding,na
AT1G28540,AT1G28540,1,1,protein_coding,na
AT1G06560,AT1G06560,1,1,protein_coding,na
AT2G47610,RPL7AA,2,1,protein_coding,na
AT5G12043,AT5G12043,5,-1,protein_coding,na
AT1G15885,AT1G15885,1,1,protein_coding,na
AT5G54400,AT5G54400,5,1,protein_coding,na
AT5G15890,TBL21,5,-1,protein_coding,na
AT5G09840,AT5G09840,5,1,protein_coding,na
AT5G17570,AT5G17570,5,1,protein_coding,na
AT4G40060,ATHB-16,4,-1,transcription_factor,Homeobox
AT5G17220,GSTF12,5,1,protein_coding,na
AT4G19925,AT4G19925,4,-1,protein_coding,na
AT3G23960,AT3G23960,3,1,protein_coding,na
AT1G23440,AT1G23440,1,1,protein_coding,na
AT5G54745,DEGP15,5,-1,protein_coding,na
AT1G03990,FAO1,1,1,protein_coding,na
AT3G09800,AT3G09800,3,-1,protein_coding,na
AT1G12940,NRT2.5,1,1,protein_coding,na
AT5G41150,UVH1,5,-1,protein_coding,na
AT3G25165,RALFL25,3,-1,protein_coding,na
AT5G61790,CNX1,5,-1,protein_coding,na
AT4G31020,AT4G31020,4,-1,protein_coding,na
AT3G07500,AT3G07500,3,1,protein_coding,na
AT4G30140,CDEF1,4,-1,protein_coding,na
AT5G01720,FBL3,5,-1,protein_coding,na
AT4G04745,AT4G04745,4,-1,protein_coding,na
AT3G48750,CDKA-1,3,1,protein_coding,na
AT3G60700,AT3G60700,3,1,protein_coding,na
AT5G55580,MTERF9,5,1,protein_coding,na
AT1G75190,AT1G75190,1,1,protein_coding,na
AT4G27870,AT4G27870,4,1,protein_coding,na
AT1G33090,DTX22,1,1,protein_coding,na
AT1G77060,AT1G77060,1,-1,protein_coding,na
AT1G21910,ERF012,1,1,transcription_factor,AP2-EREBP
AT1G65110,AT1G65110,1,-1,transcription_factor,C2H2
AT3G27510,AT3G27510,3,-1,protein_coding,na
AT4G03610,AT4G03610,4,1,protein_coding,na
AT5G23220,NIC3,5,-1,protein_coding,na
AT2G44590,DRP1D,2,-1,protein_coding,na
AT5G16170,AT5G16170,5,1,protein_coding,na
AT4G26010,AT4G26010,4,1,protein_coding,na
AT5G03940,FFC,5,-1,protein_coding,na
AT4G12330,CYP706A7,4,-1,protein_coding,na
AT1G71030,ATMYBL2,1,-1,transcription_factor,MYB-related
AT4G36070,CPK18,4,-1,protein_coding,na
AT5G10460,AT5G10460,5,1,protein_coding,na
AT5G65500,AT5G65500,5,-1,protein_coding,na
AT1G13220,LINC2,1,1,protein_coding,na
AT3G07600,HIPP16,3,-1,protein_coding,na
AT1G12960,RPL27AA,1,-1,protein_coding,na
AT1G65360,AGL23,1,1,transcription_factor,MADS
AT5G39590,AT5G39590,5,1,protein_coding,na
AT5G16630,RAD4,5,1,protein_coding,na
AT1G20960,BRR2A,1,-1,protein_coding,na
AT1G32200,ATS1,1,-1,protein_coding,na
AT1G74080,MYB122,1,1,transcription_factor,MYB
AT3G24535,AT3G24535,3,1,protein_coding,na
AT5G39040,ABCB27,5,1,protein_coding,na
AT4G02900,AT4G02900,4,1,protein_coding,na
AT4G18720,AT4G18720,4,1,protein_coding,na
AT5G60610,AT5G60610,5,1,protein_coding,na
AT3G04190,AT3G04190,3,-1,protein_coding,na
AT4G25990,CIL,4,-1,protein_coding,na
AT5G53460,GLT1,5,1,protein_coding,na
AT1G72580,AT1G72580,1,-1,protein_coding,na
AT3G07290,AT3G07290,3,-1,protein_coding,na
AT5G55660,AT5G55660,5,1,protein_coding,na
AT1G03680,ATHM1,1,-1,protein_coding,na
AT1G52730,AT1G52730,1,1,protein_coding,na
AT2G18960,AHA1,2,1,protein_coding,na
AT5G62510,AT5G62510,5,-1,protein_coding,na
AT2G39518,AT2G39518,2,-1,protein_coding,na
AT1G67480,AT1G67480,1,1,protein_coding,na
AT4G15560,DXS,4,1,protein_coding,na
AT1G80150,AT1G80150,1,1,protein_coding,na
AT4G12620,ORC1B,4,-1,protein_coding,na
AT5G44120,CRA1,5,-1,protein_coding,na
AT3G48930,RPS11A,3,-1,protein_coding,na
AT1G13600,AtbZIP58,1,-1,transcription_factor,bZIP
AT2G17030,SKIP23,2,1,protein_coding,na
AT3G29020,MYB110,3,-1,transcription_factor,MYB
AT5G40670,AT5G40670,5,1,protein_coding,na
AT5G49130,DTX55,5,1,protein_coding,na
AT1G34010,AT1G34010,1,-1,protein_coding,na
AT1G74110,CYP78A10,1,-1,protein_coding,na
AT5G15390,AT5G15390,5,1,protein_coding,na
AT2G23840,AT2G23840,2,-1,protein_coding,na
AT1G42710,AT1G42710,1,-1,protein_coding,na
AT5G41720,AT5G41720,5,-1,protein_coding,na
AT1G10570,ULP1C,1,1,protein_coding,na
AT1G06190,AT1G06190,1,-1,protein_coding,na
AT1G56418,AT1G56418,1,1,protein_coding,na
AT3G57270,BG1,3,-1,protein_coding,na
AT1G53120,AT1G53120,1,1,protein_coding,na
AT3G54230,SUA,3,1,protein_coding,na
AT5G57790,AT5G57790,5,-1,protein_coding,na
AT4G34260,FUC95A,4,1,protein_coding,na
AT4G01050,TROL,4,1,protein_coding,na
AT3G46100,ATHRS1,3,-1,protein_coding,na
AT1G69800,AT1G69800,1,-1,protein_coding,na
AT1G49680,AT1G49680,1,1,protein_coding,na
AT2G40480,AT2G40480,2,1,protein_coding,na
AT2G25680,MOT1,2,-1,protein_coding,na
AT3G56340,RPS26C,3,-1,protein_coding,na
AT3G60720,PDLP8,3,1,protein_coding,na
AT1G59723,AT1G59723,1,-1,protein_coding,na
AT4G04350,EMB2369,4,1,protein_coding,na
AT1G20920,RH42,1,1,protein_coding,na
AT5G65205,AT5G65205,5,-1,protein_coding,na
AT1G19920,APS2,1,-1,protein_coding,na
AT1G45332,MEFG1,1,-1,protein_coding,na
AT4G37140,MES20,4,-1,protein_coding,na
AT4G21190,EMB1417,4,-1,protein_coding,na
AT2G14765,AT2G14765,2,1,protein_coding,na
AT4G35420,TKPR1,4,-1,protein_coding,na
AT5G19500,AT5G19500,5,1,protein_coding,na
AT1G48960,AT1G48960,1,1,protein_coding,na
AT3G10510,AT3G10510,3,-1,protein_coding,na
AT3G60360,EDA14,3,-1,protein_coding,na
AT1G77110,PIN6,1,1,protein_coding,na
AT5G02260,EXPA9,5,1,protein_coding,na
AT2G14835,AT2G14835,2,1,protein_coding,na
AT2G42290,AT2G42290,2,-1,protein_coding,na
AT3G51895,SULTR3;1,3,-1,protein_coding,na
AT4G39220,RER1A,4,1,protein_coding,na
AT5G13710,SMT1,5,-1,protein_coding,na
AT3G04880,DRT102,3,-1,protein_coding,na
AT5G20350,PAT24,5,1,protein_coding,na
AT5G01060,AT5G01060,5,1,protein_coding,na
AT1G07610,MT1C,1,1,protein_coding,na
AT3G62320,AT3G62320,3,-1,protein_coding,na
AT5G12270,AT5G12270,5,-1,protein_coding,na
AT3G60460,DUO1,3,-1,protein_coding,na
AT2G15000,AT2G15000,2,-1,protein_coding,na
AT5G42280,AT5G42280,5,-1,protein_coding,na
AT5G12020,HSP17.6,5,-1,protein_coding,na
AT3G43503,AT3G43503,3,1,protein_coding,na
AT2G06005,FIP1,2,1,protein_coding,na
AT2G28590,PBL6,2,1,protein_coding,na
AT3G01560,AT3G01560,3,1,transcription_factor,Trihelix
AT5G35930,AT5G35930,5,-1,protein_coding,na
AT2G37000,TCP11,2,1,transcription_factor,TCP
